995	0.999867
990	0.999867
985	0.999867
980	0.999867
975	0.999867
970	0.999862
965	0.999862
960	0.999862
955	0.999862
950	0.999862
945	0.999862
940	0.999856
935	0.999856
930	0.999856
925	0.999856
920	0.999856
915	0.999856
910	0.99985
905	0.99985
900	0.99984
895	0.99984
890	0.999821
885	0.999821
880	0.999821
875	0.999828
870	0.999828
865	0.999828
860	0.999828
855	0.999828
850	0.999828
845	0.999828
840	0.999828
835	0.999828
830	0.999815
825	0.999815
820	0.999815
815	0.999812
810	0.999812
805	0.999812
800	0.999812
795	0.999812
790	0.999812
785	0.999797
780	0.999797
775	0.999797
770	0.999774
765	0.999765
760	0.999765
755	0.999765
750	0.999765
745	0.999765
740	0.999747
735	0.999696
730	0.999696
725	0.999696
720	0.999696
715	0.999673
710	0.999673
705	0.999672
700	0.99966
695	0.99966
690	0.999639
685	0.999639
680	0.999639
675	0.999639
670	0.999638
665	0.999638
660	0.999638
655	0.999638
650	0.999638
645	0.999639
640	0.999646
635	0.999647
630	0.999647
625	0.999647
620	0.999647
615	0.999647
610	0.999647
605	0.999647
600	0.999647
595	0.999647
590	0.999647
585	0.999647
580	0.999647
575	0.999573
570	0.999573
565	0.999573
560	0.999571
555	0.999571
550	0.999571
545	0.999571
540	0.999571
535	0.999577
530	0.999577
525	0.999552
520	0.999552
515	0.999552
510	0.999552
505	0.9995
500	0.999403
495	0.999403
490	0.999403
485	0.999311
480	0.999311
475	0.999311
470	0.999308
465	0.999308
460	0.999282
455	0.999282
450	0.999282
445	0.999242
440	0.999242
435	0.999242
430	0.999091
425	0.998978
420	0.998978
415	0.998978
410	0.998876
405	0.99886
400	0.99885
395	0.99868
390	0.99868
385	0.998554
380	0.998554
375	0.998481
370	0.998463
365	0.998463
360	0.998463
355	0.998449
350	0.998377
345	0.998377
340	0.998377
335	0.998375
330	0.998239
325	0.998232
320	0.998213
315	0.998067
310	0.998067
305	0.998023
300	0.997973
295	0.997973
290	0.997907
285	0.997724
280	0.997724
275	0.997724
270	0.997722
265	0.997722
260	0.997377
255	0.997253
250	0.997413
245	0.99738
240	0.997379
235	0.997379
230	0.997007
225	0.996795
220	0.996502
215	0.996261
210	0.996082
205	0.996082
200	0.996082
195	0.99544
190	0.995219
185	0.994911
180	0.994626
175	0.993669
170	0.992971
165	0.992971
160	0.992971
155	0.99276
150	0.992251
145	0.992251
140	0.992066
135	0.991742
130	0.991421
125	0.990726
120	0.989512
115	0.989512
110	0.989027
105	0.988623
100	0.988226
95	0.988057
90	0.98707
85	0.98565
80	0.984527
75	0.983599
70	0.983598
65	0.983534
60	0.982621
55	0.981358
50	0.981001
45	0.978864
40	0.978855
35	0.978837
30	0.977516
25	0.977107
20	0.976991
15	0.97684
10	0.976001
5	0.972924
0	0.970382
-5	0.968729
-10	0.96685
-15	0.965443
-20	0.963664
-25	0.960899
-30	0.955861
-35	0.952213
-40	0.948524
-45	0.946533
-50	0.944659
-55	0.941807
-60	0.938105
-65	0.934364
-70	0.930489
-75	0.926844
-80	0.923373
-85	0.92066
-90	0.916838
-95	0.91425
-100	0.908461
-105	0.905094
-110	0.897722
-115	0.895091
-120	0.888902
-125	0.884325
-130	0.874182
-135	0.868922
-140	0.856411
-145	0.849991
-150	0.838393
-155	0.828805
-160	0.816311
-165	0.801903
-170	0.791038
-175	0.780985
-180	0.769539
-185	0.754841
-190	0.748744
-195	0.736281
-200	0.727123
-205	0.720113
-210	0.704111
-215	0.689311
-220	0.676467
-225	0.66093
-230	0.646048
-235	0.628898
-240	0.614747
-245	0.604862
-250	0.590996
-255	0.576026
-260	0.557836
-265	0.545327
-270	0.533513
-275	0.512488
-280	0.49444
-285	0.482312
-290	0.466537
-295	0.449317
-300	0.431385
-305	0.417164
-310	0.393833
-315	0.373469
-320	0.34815
-325	0.327405
-330	0.300065
-335	0.275455
-340	0.251404
-345	0.23083
-350	0.20982
-355	0.190005
-360	0.170491
-365	0.157805
-370	0.135024
-375	0.115153
-380	0.0955774
-385	0.0695406
-390	0.0440704
-395	0.0249459
-400	0.00895684
-405	-0.0221759
-410	-0.0435767
-415	-0.0670482
-420	-0.0813264
-425	-0.0994997
-430	-0.121147
-435	-0.140916
-440	-0.159038
-445	-0.184055
-450	-0.207278
-455	-0.228641
-460	-0.251618
-465	-0.269683
-470	-0.290908
-475	-0.309638
-480	-0.337415
-485	-0.354096
-490	-0.374555
-495	-0.395077
-500	-0.410924
-505	-0.431639
-510	-0.456326
-515	-0.472779
-520	-0.48356
-525	-0.504034
-530	-0.5206
-535	-0.533054
-540	-0.541888
-545	-0.555972
-550	-0.568475
-555	-0.581482
-560	-0.595222
-565	-0.608517
-570	-0.623569
-575	-0.644012
-580	-0.655348
-585	-0.676552
-590	-0.687349
-595	-0.700904
-600	-0.709133
-605	-0.722019
-610	-0.738754
-615	-0.750171
-620	-0.759153
-625	-0.770075
-630	-0.781926
-635	-0.787634
-640	-0.797199
-645	-0.804051
-650	-0.816904
-655	-0.827656
-660	-0.837939
-665	-0.845156
-670	-0.855477
-675	-0.866232
-680	-0.878169
-685	-0.885099
-690	-0.893213
-695	-0.900206
-700	-0.904732
-705	-0.91048
-710	-0.91484
-715	-0.917611
-720	-0.922009
-725	-0.925156
-730	-0.928464
-735	-0.930197
-740	-0.933058
-745	-0.93447
-750	-0.938688
-755	-0.942791
-760	-0.945399
-765	-0.947905
-770	-0.950235
-775	-0.953402
-780	-0.956104
-785	-0.958013
-790	-0.961539
-795	-0.96214
-800	-0.963035
-805	-0.964504
-810	-0.965914
-815	-0.969233
-820	-0.971165
-825	-0.970666
-830	-0.973944
-835	-0.974967
-840	-0.975011
-845	-0.976721
-850	-0.977901
-855	-0.979444
-860	-0.979479
-865	-0.981208
-870	-0.981636
-875	-0.98264
-880	-0.983114
-885	-0.983245
-890	-0.985634
-895	-0.985755
-900	-0.986807
-905	-0.987509
-910	-0.988323
-915	-0.989715
-920	-0.990563
-925	-0.991235
-930	-0.991961
-935	-0.993077
-940	-0.993126
-945	-0.993668
-950	-0.993882
-955	-0.994327
-960	-0.994407
-965	-0.994483
-970	-0.994498
-975	-0.994538
-980	-0.994574
-985	-0.995589
-990	-0.995595
-995	-0.99561
-1000	-0.995607
-1005	-0.995585
-1010	-0.995658
-1015	-0.995706
-1020	-0.995899
-1025	-0.995822
-1030	-0.995789
-1035	-0.99576
-1040	-0.995824
-1045	-0.995813
-1050	-0.995818
-1055	-0.995995
-1060	-0.99611
-1065	-0.996149
-1070	-0.996149
-1075	-0.996238
-1080	-0.996282
-1085	-0.996319
-1090	-0.996334
-1095	-0.996345
-1100	-0.996371
-1105	-0.996377
-1110	-0.99641
-1115	-0.99648
-1120	-0.996463
-1125	-0.996726
-1130	-0.996736
-1135	-0.996797
-1140	-0.99683
-1145	-0.99685
-1150	-0.996852
-1155	-0.997131
-1160	-0.997085
-1165	-0.997107
-1170	-0.997183
-1175	-0.99727
-1180	-0.997317
-1185	-0.997337
-1190	-0.997375
-1195	-0.997381
-1200	-0.997402
-1205	-0.997408
-1210	-0.997436
-1215	-0.997492
-1220	-0.997516
-1225	-0.997534
-1230	-0.997534
-1235	-0.997612
-1240	-0.997612
-1245	-0.997619
-1250	-0.997674
-1255	-0.997742
-1260	-0.997742
-1265	-0.997773
-1270	-0.997801
-1275	-0.99791
-1280	-0.99791
-1285	-0.997941
-1290	-0.997995
-1295	-0.997999
-1300	-0.997999
-1305	-0.997999
-1310	-0.998027
-1315	-0.998081
-1320	-0.998097
-1325	-0.998178
-1330	-0.998195
-1335	-0.998217
-1340	-0.998268
-1345	-0.998299
-1350	-0.998351
-1355	-0.998359
-1360	-0.998359
-1365	-0.998364
-1370	-0.998364
-1375	-0.998358
-1380	-0.99835
-1385	-0.998346
-1390	-0.998359
-1395	-0.998398
-1400	-0.998426
-1405	-0.998426
-1410	-0.998438
-1415	-0.998438
-1420	-0.998439
-1425	-0.998439
-1430	-0.998521
-1435	-0.998533
-1440	-0.998566
-1445	-0.998608
-1450	-0.998608
-1455	-0.998608
-1460	-0.998608
-1465	-0.998607
-1470	-0.99861
-1475	-0.998616
-1480	-0.998618
-1485	-0.998618
-1490	-0.998618
-1495	-0.998638
-1500	-0.998647
-1505	-0.998672
-1510	-0.998742
-1515	-0.998752
-1520	-0.998753
-1525	-0.998753
-1530	-0.998775
-1535	-0.998777
-1540	-0.998777
-1545	-0.998777
-1550	-0.998823
-1555	-0.998823
-1560	-0.998855
-1565	-0.998857
-1570	-0.998857
-1575	-0.998857
-1580	-0.998874
-1585	-0.998873
-1590	-0.998877
-1595	-0.998886
-1600	-0.998904
-1605	-0.998905
-1610	-0.998911
-1615	-0.998909
-1620	-0.998909
-1625	-0.998943
-1630	-0.998943
-1635	-0.998971
-1640	-0.998972
-1645	-0.998965
-1650	-0.998985
-1655	-0.998985
-1660	-0.99898
-1665	-0.99898
-1670	-0.99898
-1675	-0.99898
-1680	-0.99898
-1685	-0.998977
-1690	-0.998977
-1695	-0.998977
-1700	-0.998977
-1705	-0.998979
-1710	-0.998975
-1715	-0.998975
-1720	-0.999026
-1725	-0.999026
-1730	-0.999026
-1735	-0.999029
-1740	-0.999029
-1745	-0.999071
-1750	-0.999089
-1755	-0.999089
-1760	-0.999101
-1765	-0.999101
-1770	-0.999106
-1775	-0.999107
-1780	-0.999108
-1785	-0.999118
-1790	-0.999119
-1795	-0.999119
-1800	-0.999119
-1805	-0.999119
-1810	-0.999119
-1815	-0.999112
-1820	-0.999143
-1825	-0.999148
-1830	-0.999155
-1835	-0.999155
-1840	-0.999154
-1845	-0.999151
-1850	-0.999171
-1855	-0.999174
-1860	-0.999164
-1865	-0.999167
-1870	-0.999166
-1875	-0.999173
-1880	-0.999173
-1885	-0.999173
-1890	-0.999173
-1895	-0.999173
-1900	-0.999173
-1905	-0.999179
-1910	-0.999184
-1915	-0.999184
-1920	-0.999184
-1925	-0.999185
-1930	-0.999189
-1935	-0.999204
-1940	-0.999204
-1945	-0.999204
-1950	-0.999204
-1955	-0.999201
-1960	-0.999209
-1965	-0.999215
-1970	-0.999215
-1975	-0.999246
-1980	-0.99925
-1985	-0.99925
-1990	-0.99925
-1995	-0.99925
-2000	-0.99925
